,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
4,0 ktoe,0 ktoe,-5851 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5851 ktoe,International aviation bunkers,2008
5,-4829 ktoe,-2157 ktoe,759 ktoe,-17085 ktoe,0 ktoe,0 ktoe,0 ktoe,64 ktoe,0 ktoe,0 ktoe,-23247 ktoe,Stock changes,2008
6,116849 ktoe,244530 ktoe,-101403 ktoe,366276 ktoe,42821 ktoe,14167 ktoe,400 ktoe,6233 ktoe,-1516 ktoe,0 ktoe,688358 ktoe,TPES,2008
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2008
8,-8786 ktoe,-1348 ktoe,-378 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,-10515 ktoe,Statistical differences,2008
9,0 ktoe,0 ktoe,-661 ktoe,-2079 ktoe,-42493 ktoe,-14167 ktoe,-400 ktoe,0 ktoe,28858 ktoe,0 ktoe,-30943 ktoe,Electricity plants,2008
10,-61772 ktoe,-10 ktoe,-4974 ktoe,-151997 ktoe,-328 ktoe,0 ktoe,0 ktoe,-1614 ktoe,60431 ktoe,63046 ktoe,-97219 ktoe,CHP plants,2008
11,-13634 ktoe,-722 ktoe,-6220 ktoe,-58074 ktoe,0 ktoe,0 ktoe,0 ktoe,-2204 ktoe,0 ktoe,78507 ktoe,-2346 ktoe,Heat plants,2008
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2008
13,0 ktoe,-239429 ktoe,233409 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6020 ktoe,Oil refineries,2008
14,-14656 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-14656 ktoe,Coal transformation,2008
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2008
16,0 ktoe,0 ktoe,-659 ktoe,-1552 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2211 ktoe,Other transformation,2008
17,-2175 ktoe,-596 ktoe,-13158 ktoe,-13314 ktoe,0 ktoe,0 ktoe,0 ktoe,-117 ktoe,-16001 ktoe,-17842 ktoe,-63203 ktoe,Energy industry own use,2008
18,0 ktoe,-2370 ktoe,0 ktoe,-5281 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9393 ktoe,-10076 ktoe,-27120 ktoe,Losses,2008
19,15825 ktoe,56 ktoe,105956 ktoe,133977 ktoe,0 ktoe,0 ktoe,0 ktoe,2297 ktoe,62378 ktoe,113634 ktoe,434124 ktoe,Total final consumption,2008
20,9309 ktoe,20 ktoe,13039 ktoe,30137 ktoe,0 ktoe,0 ktoe,0 ktoe,269 ktoe,30961 ktoe,40578 ktoe,124314 ktoe,Industry,2008
21,0 ktoe,17 ktoe,54628 ktoe,35418 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7145 ktoe,0 ktoe,97208 ktoe,Transport,2008
